time,field,value
2025-03-21 02:00:00+00:00,Relative humidity (R.H.) (%),73.0543103448276
2025-03-21 02:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 02:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),80.8591954022989
2025-03-21 02:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),66.2614942528736
2025-03-21 02:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 02:00:00+00:00,Temperature (°C),19.8840596862069
2025-03-21 03:00:00+00:00,Sound pressure (dB(A)),39.25
2025-03-21 03:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),76.6000408997955
2025-03-21 03:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),2872.18333333333
2025-03-21 03:00:00+00:00,Relative humidity (R.H.) (%),73.6025
2025-03-21 03:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 03:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),69.875
2025-03-21 03:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),55.7833333333333
2025-03-21 03:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 03:00:00+00:00,Temperature (°C),19.6575654333333
2025-03-21 04:00:00+00:00,Sound pressure (dB(A)),39.6666666666667
2025-03-21 04:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),67.6544989775051
2025-03-21 04:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),2761.15
2025-03-21 04:00:00+00:00,Relative humidity (R.H.) (%),73.6241666666667
2025-03-21 04:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 04:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),57.4166666666667
2025-03-21 04:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),44.5916666666667
2025-03-21 04:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 04:00:00+00:00,Temperature (°C),19.5442321
2025-03-21 05:00:00+00:00,Sound pressure (dB(A)),40.6666666666667
2025-03-21 05:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),61.5543353783231
2025-03-21 05:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),2642.00833333333
2025-03-21 05:00:00+00:00,Relative humidity (R.H.) (%),73.8266666666667
2025-03-21 05:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 05:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),89.4166666666667
2025-03-21 05:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),62.2333333333333
2025-03-21 05:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 05:00:00+00:00,Temperature (°C),19.3817321
2025-03-21 06:00:00+00:00,Sound pressure (dB(A)),40.0833333333333
2025-03-21 06:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),62.2298568507158
2025-03-21 06:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),2551.53560606061
2025-03-21 06:00:00+00:00,Relative humidity (R.H.) (%),74.0212121212121
2025-03-21 06:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 06:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),56.5166666666667
2025-03-21 06:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),42.075
2025-03-21 06:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 06:00:00+00:00,Temperature (°C),19.3183230090909
2025-03-21 07:00:00+00:00,Sound pressure (dB(A)),41.3333333333333
2025-03-21 07:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),57.6444989775051
2025-03-21 07:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),2374.10833333333
2025-03-21 07:00:00+00:00,Relative humidity (R.H.) (%),73.5616666666667
2025-03-21 07:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 07:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),43.3583333333333
2025-03-21 07:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),35.9083333333333
2025-03-21 07:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 07:00:00+00:00,Temperature (°C),19.2258987666667
2025-03-21 08:00:00+00:00,Sound pressure (dB(A)),44.9166666666667
2025-03-21 08:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),52.2607975460123
2025-03-21 08:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),2214.04166666667
2025-03-21 08:00:00+00:00,Relative humidity (R.H.) (%),73.4066666666667
2025-03-21 08:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 08:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),82.925
2025-03-21 08:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),57.825
2025-03-21 08:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 08:00:00+00:00,Temperature (°C),19.1633987666667
2025-03-21 09:00:00+00:00,Sound pressure (dB(A)),43.5
2025-03-21 09:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),36.130163599182
2025-03-21 09:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),1208.26666666667
2025-03-21 09:00:00+00:00,Relative humidity (R.H.) (%),70.4825
2025-03-21 09:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 09:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),126
2025-03-21 09:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),94.2
2025-03-21 09:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 09:00:00+00:00,Temperature (°C),19.0425654333333
2025-03-21 10:00:00+00:00,Sound pressure (dB(A)),50.0833333333333
2025-03-21 10:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),16.110163599182
2025-03-21 10:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),467.6
2025-03-21 10:00:00+00:00,Relative humidity (R.H.) (%),65.3141666666667
2025-03-21 10:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 10:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),26.0416666666667
2025-03-21 10:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),22.2916666666667
2025-03-21 10:00:00+00:00,Illuminance (% above/below thresholds),11.6666666666667
2025-03-21 10:00:00+00:00,Temperature (°C),18.6825654333333
2025-03-21 11:00:00+00:00,Sound pressure (dB(A)),58.9166666666667
2025-03-21 11:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),7.36932515337423
2025-03-21 11:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),441.941666666667
2025-03-21 11:00:00+00:00,Relative humidity (R.H.) (%),64.7208333333333
2025-03-21 11:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 11:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),11.6916666666667
2025-03-21 11:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),9.18333333333333
2025-03-21 11:00:00+00:00,Illuminance (% above/below thresholds),16.6666666666667
2025-03-21 11:00:00+00:00,Temperature (°C),18.5217321
2025-03-21 12:00:00+00:00,Sound pressure (dB(A)),65.75
2025-03-21 12:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),2.59973415132924
2025-03-21 12:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),478.225
2025-03-21 12:00:00+00:00,Relative humidity (R.H.) (%),61.265
2025-03-21 12:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 12:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),83
2025-03-21 12:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),64.7
2025-03-21 12:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 12:00:00+00:00,Temperature (°C),18.8125654333333
2025-03-21 13:00:00+00:00,Sound pressure (dB(A)),75.8333333333333
2025-03-21 13:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),8.22907975460123
2025-03-21 13:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),439.291666666667
2025-03-21 13:00:00+00:00,Relative humidity (R.H.) (%),51.3516666666667
2025-03-21 13:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 13:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),71.7
2025-03-21 13:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),63.2083333333333
2025-03-21 13:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 13:00:00+00:00,Temperature (°C),19.0125654333333
2025-03-21 14:00:00+00:00,Sound pressure (dB(A)),74.75
2025-03-21 14:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),4.25783231083845
2025-03-21 14:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),447.966666666667
2025-03-21 14:00:00+00:00,Relative humidity (R.H.) (%),50.81
2025-03-21 14:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 14:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),24.5833333333333
2025-03-21 14:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),15.25
2025-03-21 14:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 14:00:00+00:00,Temperature (°C),19.0800654333333
2025-03-21 15:00:00+00:00,Sound pressure (dB(A)),64.8333333333333
2025-03-21 15:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),3.15243353783231
2025-03-21 15:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),797.258333333333
2025-03-21 15:00:00+00:00,Relative humidity (R.H.) (%),54.3633333333333
2025-03-21 15:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 15:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),39.825
2025-03-21 15:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),22.125
2025-03-21 15:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 15:00:00+00:00,Temperature (°C),19.3917321
2025-03-21 16:00:00+00:00,Sound pressure (dB(A)),49.75
2025-03-21 16:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),3.84842535787321
2025-03-21 16:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),1013.86666666667
2025-03-21 16:00:00+00:00,Relative humidity (R.H.) (%),57.7891666666667
2025-03-21 16:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 16:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),20.0416666666667
2025-03-21 16:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),14.2833333333333
2025-03-21 16:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 16:00:00+00:00,Temperature (°C),19.6317321
2025-03-21 17:00:00+00:00,Sound pressure (dB(A)),46.6666666666667
2025-03-21 17:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),2.45644171779141
2025-03-21 17:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),1058.21666666667
2025-03-21 17:00:00+00:00,Relative humidity (R.H.) (%),59.5566666666667
2025-03-21 17:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 17:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),10.4
2025-03-21 17:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),9.13333333333333
2025-03-21 17:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 17:00:00+00:00,Temperature (°C),19.5392321
2025-03-21 18:00:00+00:00,Sound pressure (dB(A)),49.75
2025-03-21 18:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),2.74302658486708
2025-03-21 18:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),1196.425
2025-03-21 18:00:00+00:00,Relative humidity (R.H.) (%),61.3958333333333
2025-03-21 18:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 18:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),7.40833333333333
2025-03-21 18:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),6.74166666666667
2025-03-21 18:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 18:00:00+00:00,Temperature (°C),19.4942321
2025-03-21 19:00:00+00:00,Sound pressure (dB(A)),53.4166666666667
2025-03-21 19:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),0.614110429447853
2025-03-21 19:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),557.237878787879
2025-03-21 19:00:00+00:00,Relative humidity (R.H.) (%),50.2285606060606
2025-03-21 19:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 19:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),6.35833333333333
2025-03-21 19:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),3.025
2025-03-21 19:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 19:00:00+00:00,Temperature (°C),19.0024896757576
2025-03-21 20:00:00+00:00,Sound pressure (dB(A)),61.3333333333333
2025-03-21 20:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),0.1
2025-03-21 20:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),1045.06666666667
2025-03-21 20:00:00+00:00,Relative humidity (R.H.) (%),51.3683333333333
2025-03-21 20:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 20:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),15.0666666666667
2025-03-21 20:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),8.96666666666667
2025-03-21 20:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 20:00:00+00:00,Temperature (°C),19.0542321
2025-03-21 21:00:00+00:00,Sound pressure (dB(A)),60.3333333333333
2025-03-21 21:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),3.27525562372188
2025-03-21 21:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),3014.03333333333
2025-03-21 21:00:00+00:00,Relative humidity (R.H.) (%),60.7416666666667
2025-03-21 21:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 21:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),52.55
2025-03-21 21:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),42.45
2025-03-21 21:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 21:00:00+00:00,Temperature (°C),20.8725654333333
2025-03-21 22:00:00+00:00,Sound pressure (dB(A)),60.4166666666667
2025-03-21 22:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),13.3057259713701
2025-03-21 22:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),4381.33333333333
2025-03-21 22:00:00+00:00,Relative humidity (R.H.) (%),64.2458333333333
2025-03-21 22:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 22:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),79.4083333333333
2025-03-21 22:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),66.575
2025-03-21 22:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 22:00:00+00:00,Temperature (°C),21.9925654333333
2025-03-21 23:00:00+00:00,Sound pressure (dB(A)),47.5
2025-03-21 23:00:00+00:00,Formaldehyde (CH_{2}O) (µg/m^{3}),10.7264621676892
2025-03-21 23:00:00+00:00,Carbon dioxide (CO_{2}) (ppm),4661.7
2025-03-21 23:00:00+00:00,Relative humidity (R.H.) (%),63.4558333333333
2025-03-21 23:00:00+00:00,Ozone (O_{3}) (µg/m^{3}),0.1
2025-03-21 23:00:00+00:00,Coarse particulate matter (PM_{10}) (µg/m^{3}),84.95
2025-03-21 23:00:00+00:00,Fine particulate matter (PM_{2.5}) (µg/m^{3}),72.775
2025-03-21 23:00:00+00:00,Illuminance (% above/below thresholds),0.1
2025-03-21 23:00:00+00:00,Temperature (°C),22.0042321
